0.0,430.64684706849664,357.00872047753296,317.33804938570347,298.86364544919894,293.6085161669973,296.0765651079004,302.4247187900745,309.8872527783363,317.3338894467936,323.76727666381004,328.62802462791365,331.5657767232766,333.3480014421072,334.5481829466612,335.52844449049826,336.45388635888855,337.37868917252,338.26490342653824,339.0318244559164,339.58276952178113,339.8322413826144,339.72038835270644,339.2153762546836,338.31861903822346,337.0610081391542,335.5016686990753,333.6079576987827,331.8990719455198,329.9642837799719,328.0133688641108,325.8849788068432,323.9955056693801,322.17368256289075,320.29932343196856,318.7551031937793,317.24590783604464,315.68481297635486,314.62230712990373,313.5638080987629,312.66092873673506,311.7837914519556,311.0175580393451,310.31491303125495,309.68077810828754,309.108772465168,308.6138837805608,308.1936294844579,307.87092355405423,307.64752272945964,307.5315913303955,307.52548031591107,307.62959698390324,307.8383533499728,308.29257250857114,308.49928639183474,309.0032013231397,309.5215461830119,310.0485800682527,310.77565122575675,311.4296688752223,311.951246924142,312.78908793106564,313.4220334289485,314.0271670961843,314.6001495940856,315.04323767911103,315.66502257107936,316.0601226294559,316.5700523056687,316.91267575373246,317.2276989561246,317.51497265623294,318.01023443724597,318.23808013881217,318.4359849513002,318.6049235814023,318.9171166199613,319.0273289758882,319.10954853265054,319.2807376411938,319.30953360025325,319.3106705799146,319.407985286583,319.3632758510881,319.2976069530163,319.2122571432714,319.2459777261107,319.1250950321912,318.98898185949304,318.83936652255613,318.6778640536064,318.5060186441404,318.32530167663776,318.1370993058428,317.9426788300941,317.62142982298025,317.4207959741642,317.2180512977179,317.0147457838809,316.8116767490857,316.6095821764065,316.40887704607604,315.99733083670753,315.8043716729582,315.61605667494194,315.4324689060443,315.25427936535715,315.08098848920764,314.992998507771,314.83016961841776,314.6727365109443,314.5200762659152,314.28741120501536,314.1465701847956,313.96087617914094,313.8314778979794,313.7073153407473,313.587545848605,313.37713145402796,313.267760249176,313.1628355185636,313.0620971865635,312.96527527281825,312.8721267422908,312.7824253158898,312.69595701685336,312.61251945244857,312.7557813518416,312.67524576048675,312.59581337524867,312.5173874834338,312.3378685135291,312.26179536884047,312.1860405113134,312.11068503608016,311.9306726280516,311.8561571107864,311.78177447936287,311.70712519047225,311.6865772694891,311.61032306181573,311.53330137534135,311.4553823281368,311.4867053363766,311.4057271127407,311.32312062547163,311.2389826229132,311.1532732676627,311.06592711398383,310.97688847997154,310.8852796991658,310.7918744408468,310.69660697579354,310.60019316706024,310.34469027301236,310.2458289691473,310.1458577824425,310.0449412623168,309.94276395664156,309.8393930741268,309.90213252524,309.79472674291526,309.6858133362274,309.5755393272396,309.4640191994628,309.3513005391651,309.23743259680793,309.1224522587122,309.00538555231265,308.7542887605897,308.6371553921803,308.51962112990105,308.4015356740386,308.2829003991172,308.16376868636775,308.04422198871674,307.9248465872227,307.8762761553796,307.7552404174735,307.633910438232,307.51242269756244,307.3907685797172,307.2689724051919,307.14703121727695,307.02491635538394,306.9025871610921,306.77999306548116,306.6570752472995,306.53362740059833,306.40990334227763,306.28584539189,306.16092865278983,305.9762737519296,305.8517352456287,305.72704582497636,305.6021297223187,305.4769621307043,305.35154098630863,305.225876508744,305.09998591339144,304.9738903745547,304.8476131629837,304.72117846758704,304.59520336425965,304.5328990989962,304.40533101322825,304.2773074589296,304.1488830572689,304.02005566133687,303.8907933354695,303.7605205369192,303.57130501306614,303.44116885398546,303.310720941458,303.17985413913595,303.04852541344076,302.9167157023839,302.78441939352354,302.65163901946164,302.5183822073121,302.3846597946841,302.2504846199118,302.11587072340023,301.9808328019471,301.8453858158543,301.70954468661876,301.57332404477273,301.43714958381025,301.3007630752527,301.21774981750383,301.07943349277593,300.94046703345947,300.80089311889515,300.6600976334892,300.45174519285655,300.3110712679461,300.17004207178945,300.02854223689997,299.8865324961146,299.74400129090856,299.60095183187076,299.45739581178293,299.3133499071332,299.1688336747344,299.02386823268364,298.8784754101788,298.7326771812749,298.586495270786,298.43995086168616,298.2930643602481,298.1458551907013,297.9983416028383,297.8510152233594,297.7035973216815,297.61842431651075,297.4689939686287,297.31894328717124,297.16832648521927,296.9626826028059,296.8115651957882,296.66008369745504,296.50811493643096,296.3549476135299,296.1404612935694,295.9875758986944,295.83443265703113,295.6809670542936,295.52718796405077,295.4289340894797,295.2739046837999,295.11839055166325,294.96248552002896,294.8062376820649,294.64966680835283,294.4927779809869,294.3355673667054,294.1780250830548,294.02013678436595,293.86188460665966,293.70324776669213,293.54420297119873,293.3847247226159,293.22478557228675,293.0643563517753,292.90340640034447,292.7419038005465,292.5798156283432,292.41710822304077,292.179904641698,292.0168419236457,291.85350730023043,291.689786828037,291.52567224953856,291.3611914746136,291.1963897194522,291.08734747227027,290.92125647315936,290.75475278385517,290.58787001052445,290.42065554526977,290.25312232664936,290.085266591443,289.91707490992763,289.74852753069484,289.5796002057736,289.4102652988084,289.2404925238887,289.07024948932764,288.8995021375149,288.7282151330581,288.5563522280128,288.31704469420674,288.1447643250332,287.9722838095629,287.79939526003704,287.62609158292634,287.4523948667398,287.27834166333685,287.10397599529017,286.92934552787204,286.8375268088655,286.661317177731,286.4845600069308,286.3073146052174,286.1296050086345,285.95140447505065,285.69971564733794,285.5212740929158,285.34272747836326,285.163764805124,284.98434516003937,284.80445612081684,284.62409970256033,284.443285775746,284.2620286395861,284.08034508045296,283.8982531933325,283.7157716139872,283.53291898100565,283.3497135301526,283.1661727683199,282.9823131957114,282.79815005969635,282.6136971306899,282.4289664920492,282.24396834133364,282.05871079952294,281.8731997269649,281.68743854456795,281.5812768328185,281.3937159595713,281.2056494885806,281.01691481166966,280.7253771475502,280.5365218539787,280.34759687987446,280.158161659698,279.9681516205443,279.777544152173,279.5863372216796,279.39454019703294,279.11447220913243,278.92262399229844,278.731004674312,278.5392515072731,278.47379838346166,278.2802023721964,278.0860627813296,277.89164362446786,277.6970405877198,277.5022741122068,277.3073307274759,277.1121781296018,276.91677190452447,276.7210590775716,276.5249802716055,276.3284711983255,276.13146381139995,275.93388728369985,275.7356688883656,275.53673482611083,275.22466911581745,275.0255078312663,274.82635815717566,274.6266642088546,274.42642408502076,274.2256813254631,274.02450260430635,273.82296709514657,273.62116070785146,273.41917254983724,273.3247353428785,273.12078510884356,272.9166352583666,272.7121168401006,272.50731020610505,272.3022014653284,272.09673978479213,271.8908558446301,271.684469593119,348.0231164353197,338.81464897551575,332.05234594685027,326.0863267246189,195.57490184492173,186.72711617600004,177.65385011439793,168.6228617003921,159.75850162801737,153.12305296586572,144.6160757850194,136.3945594201586,129.98407573443927,122.26118233342433,115.610328807691,108.46593935147204,102.17601279244052,95.66748136377953,89.82381034037418,84.15873356247975,78.8383230047846,73.88597748441019,69.25386756743437,64.9469069769261,60.9505443903553,57.51775346241352,56.89152701058362,56.04572022026027,55.57176208419237,55.37917274854274,55.44650468094778,52.38737334762997,46.92123109345304,41.771477586815344,37.244244262940406,33.659762824697765,31.01129322502245,31.80344322754198,33.08162323890815,37.38600266557194,38.01116452098968,40.308682160390916,43.026902250972086,17.54323403025102,78.04105044368978,96.21130315398948,81.54050192287583,77.15781215243261,90.37397984802746,109.24072546782958,123.72092284056477,130.45106519170707,131.20212631039212,131.40841216536654,132.11893519933932,133.0895923439996,132.6985504751552,130.832630994081,127.71354230399457,123.8380399747034,119.65117930409995,115.41489031172027,111.24812679895017,107.21072919641233,103.32688526033371,99.62739174635401,96.94940793269981,96.2940237978032,95.61337120111831,94.79194926245978,93.85062188792014,92.67238782899071,90.93054273917153,88.45330341809716,85.63605455953096,84.67035465224933,81.12426022447447,77.70135734196786,146.84165826240866,114.13980362678481,113.62511985231548,125.22741061446048,142.98162243212298,148.04092051513405,157.37989464314487,163.70286256715434,160.03908923540988,162.16551313826045,158.57719611572224,155.85415280994397,153.7737865017059,152.1920341268721,150.99856815327834,150.09692570086003,149.36525097677523,148.70794655290555,148.50520950665108,148.65063717067827,148.71878327309744,148.38490917092022,147.5041934757583,146.78668912462103,145.61257015825691,144.08707694674388,142.30433637604418,140.42893308489332,138.13031320308173,135.85850484355475,133.59546363559824,131.2802144737005,128.9744811271391,126.64920142264104,124.27326786180592,121.85957903999724,119.50781950157419,117.20961155062248,114.96560460917969,112.78131507025637,110.66989382206904,108.64793618780564,106.73552416412922,104.95362723137235,103.49302559978416,102.5928292188337,102.27422386987814,102.45185435828817,102.69192168484668,102.97428774199942,103.10013643027621,104.03295491334066,104.50670926788548,105.07873163475962,105.72531472736995,106.41844079694134,107.12268423663156,107.79898625951921,108.40520888160988,108.90041602246218,109.20035816978191,109.16264853240763,108.89895688473891,108.53232117733077,108.19486059208069,107.90509570315882,107.69212636413407,107.56321810646976,107.5317074309356,107.56302564749932,107.6710866043811,107.86781603483045,108.16418426893944,108.6241370797124,109.29788449325531,110.080011011075,110.99138956670039,111.94329936808023,112.8829525887074,113.78711273576833,114.63583158279401,115.41849354981576,116.12480124165067,116.7481688846093,117.2803397945864,117.71312397797367,118.00673832607453,118.08649213774885,117.96891059862818,117.69869774407887,117.34144902958421,116.96730717744686,116.5000202193889,116.03933320773916,115.59592636805453,115.18063352660671,114.80889577423304,114.47780669872341,114.2135408440915,114.02145382512221,113.90965981273544,113.94242276638742,114.147066783002,114.47692238188795,114.86287656440949,115.22960012503994,115.58453364019817,115.92257998190813,116.22726756062191,116.4901781223475,116.70484882916521,116.86416263199479,116.96112732654719,116.98985205501741,116.92369577869755,116.7337194929232,116.43334919261089,116.05340236812107,115.64005562825223,115.12534994159921,114.72355663967305,114.32709208888546,113.95603605858776,113.61779910651511,113.32164179241133,113.07526432066642,112.88648309843222,112.76246840225627,112.73517880996978,112.78780251813414,112.97012416637598,113.22961057185398,113.53592595043452,113.81018887993197,114.14795566416716,114.48321532131716,114.81263921294406,115.11888255066262,115.39088377734966,115.62115270340655,115.8026052849139,115.92219715008798,115.95006158659112,115.88287442941134,115.72654030045521,115.50145167472809,115.24008071184586,114.97364380559537,114.65319117320445,114.39940733919588,114.15321134929037,113.92170494814388,113.71986432351432,113.5547270286612,113.43267199332824,113.37324210573965,113.3919022774407,113.49292157018449,113.67014377652015,113.90640097367695,114.17414541122824,114.4382732591237,114.74047389306189,115.01028774742284,115.26903439395336,115.51067550559621,115.72495397999393,115.90159458650554,116.02922896903812,116.09672998737761,116.09726431255757,116.02891522622902,115.89699011946209,115.72110108579999,115.51234461392195,115.29408872160285,115.0451845909837,114.83500955298747,114.63459612077675,114.44846020182612,114.28200662876998,114.14537539729227,114.04829344100365,114.00091915837803,114.01031144507918,114.07924280852718,114.20374031564552,114.37330687724541,114.56773674376662,114.77331568167189,114.97572199616536,115.17415681002845,115.36240103694034,115.53545496130626,115.68637538344532,115.80756023661684,115.89238783084477,115.93251963199462,115.92415220744554,115.86568354473583,115.76018508010345,115.61588872806331,115.44947060957651,115.27055294208438,115.09806281960756,114.93014245307776,114.77270463087534,114.63019344201271,114.50634530092218,114.40923443996398,114.34101387538288,114.31207399415375,114.32504461643165,114.38145771349038,114.47898578957904,114.60872001148766,114.76037456941326,114.92389930282803,115.07391419127822,115.23742322098941,115.38830786534278,115.52641271824234,117.65290895000595,117.46482369300637,118.91147217622397,120.29746576078878,121.62625455679832,122.87878581965741,124.0583878786996,125.07947252006453,125.94575284599473,126.67870609136403,127.31703415363128,127.90608821172596,128.49398735787614,129.12201270759175,129.82432744676595,130.61689075147925,131.52024912931546,132.53846653670436,133.6695298423404,134.91198385432494,136.2568581649605,137.69182680916984,139.20371389132768,140.77621324665904,142.3874554475349,144.00701409646865,145.60820262578088,147.16191057370244,148.6566705138336,150.0741426380526,151.39787318843597,152.59687536917176,153.64769523526002,154.5870244755675,155.44209549025774,156.2297007805248,156.9712810369111,157.68993502286264,158.4104871626873,159.15561989634082,159.9444818416212,160.79251976375363,161.71117703300797,162.7068438631679,163.77907685277356,164.92496031194494,166.1371398285341,167.4012177421118,168.7067032281971,170.03494192098864,171.36943814881292,172.69407586465417,173.99159349579278,175.24859585079446,176.45334899311513,177.59908074162237,178.68528221023317,179.71566295774494,180.68760413912761,181.61436897542902,182.49168526183638,183.33401497753954,184.15234985915794,184.96026249367372,185.7700836125099,186.5947078062724,187.44131374221146,188.3199170957015,189.25978130729368,190.18614935211826,191.18540592251438,192.2229435042133,193.29773205613597,194.4024804953956,195.53089923185036,196.67391712805193,197.8273557058986,198.97893384482418,200.121523690068,201.25300052404108,202.36333255443287,203.45061185339574,204.5126025625034,205.5485705684419,206.5608822633967,207.54862383275437,208.51763873553872,209.4068924595821,210.43439175991395,211.32591585973938,212.31369180563811,213.20521294454625,214.1987140771596,215.08707460064045,216.11757945805883,217.08393156085282,218.06093404034704,219.04992080788853,220.0483367952577,221.0578287191292,222.07431687082857,223.09706834998974,224.12096902891278,225.1419522329463,226.16337619492106,227.1809304267294,228.1923318431659,229.19616433779342,230.1919370897917,231.17792306842446,232.1575102075689,233.12413307298743,234.08290657751033,235.03412391819927,235.97887402223694,236.91822039916275,237.8532123751103,238.7848144891555,239.7138588278059,240.64100335269583,241.5666919550838,242.49108403865625,243.41289988478295,244.33565480883908,245.25695276395174,246.17741589174864,247.09542499471416,248.01050062390738,248.92251347552306,249.83106461044807,250.73498148399668,251.63430860634017,252.52905075635118,253.4188820171399,257.87103935035276,257.6179860741638,257.77964758975895,258.121010170741,258.60454880328905,259.1790223450864,259.804583108711,260.43987611258177,261.0450687235782,261.58864979019285,262.04466026692944,262.3967934033432,262.6359146883825,262.76473370091907,262.7909942083566,262.7673528400836,262.58056109154444,262.4031865726571,262.1978977085116,261.9894233102078,261.7961382585382,261.6340515903383,261.516700979792,261.45201298920176,261.4460194598411,261.4983651854448,261.64705245660144,261.8002045291688,261.9577930312731,262.2187620545748,262.5012945556026,262.80570583756645,263.1240017109817,263.4479799993562,263.77182906067947,264.09063113293877,264.40080513323176,264.5915391044082,265.02546666347143,265.22635658686187,265.5908684453102,265.8022705251264,266.0201116296581,266.3702109099515,266.59745749989315,266.82971396341725,267.0665186403443,267.3075885170035,267.5526431588017,267.9260628220339,268.1756587095151,268.4272507486753,268.6807014717419,269.079971172886,269.33464704192784,269.5896684551142,269.9844599192352,270.23861187394414,270.58007859533427,270.8320857897132,271.17121207236374,271.4196263405275,271.75290237010586,271.99779862558177,272.32473901098757,272.56362754938056,272.88351902446743,273.1167136646688,273.3476993082058,273.72572761903615,273.95015128107235,274.25497278225504,274.4733628150462,274.7724403583221,274.9853189953159,275.2808681746903,275.48849804707726,275.7799176284657,275.9829278759228,276.27456901187367,276.4734529258742,276.76374498257724,276.9591275615077,277.2476167507576,277.43986530895074,277.72373146505896,277.9135690006683,278.10270879650216,278.45250808034945,278.6395663571527,278.8262862237024,279.15733433864904,279.34267332865045,279.5829811884757,279.76819074878534,280.0515209938589,280.2357386489045,280.42048694157245,280.71994353900953,280.9040357068495,281.0887385045335,281.3950040029138,281.579098723349,281.76389269227593,282.0766903979153,282.26086817760626,282.445761365428,282.7593327656703,282.94360758918515,283.1285549141907,283.4378183392889,283.6221389543537,283.8741425127716,284.0583994510552,284.24332431944254,284.55100956032766,284.7351637709131,284.9198467323828,285.22745641666836,285.411157480833,285.5953120863659,285.90138324501305,286.0844002916336,286.2677830729724,286.5697064361977,286.7518337743672,286.9342435544414,287.23196747762364,287.4130148401565,287.59385893087864,287.8893136005415,288.0691337979004,288.2486690647457,288.5430760282816,288.72148306959843,288.899543600205,289.192772833416,289.3696338648012,289.5461031367575,289.83728784205573,290.01251270109964,290.1873140238327,290.4756969194242,290.6492900785718,290.82237524574055,291.10645386201423,291.2783251392704,291.44968977636967,291.730525989268,291.900667733906,292.07032409356697,292.3490315786115,292.5174623094565,292.68540882098483,292.9617421723741,293.1283974082882,293.29468328570584,293.5682015561906,293.7331858120251,293.8978292904603,294.167631737938,294.3309847260465,294.4940384452663,294.7609385355298,294.9227338987468,295.0842501881276,295.34889720006754,295.5092033160885,295.6692279047995,295.82922921340224,296.149960806885,296.30847063603846,296.4664873257511,296.62439112235717,296.9216895413653,297.07820632264446,297.23425427163374,297.3901521364315,297.66215693936573,297.81681818804736,297.97106744329733,298.1997510699386,298.35298241878763,298.5059231855505,298.7458394858221,298.8977603774914,299.10602111546785,299.25729558283393,299.4694137723151,299.62126552608606,299.8340489718071,300.01330505212877,300.16345010168504,300.37392197832804,300.52203155810946,300.7369594841599,300.8836941937805,301.0966529811237,301.2424344191702,301.4509632297939,301.5957485898185,301.74035998389934,301.987121542242,302.1305835117815,302.27374035074547,302.41680442236424,302.70363835845455,302.8452383786818,302.98631248047434,303.12715417499214,303.2679279138278,303.5633067442396,303.702425341817,303.84089833925987,303.9790212876643,304.11694014232864,304.3612730965297,304.4977843852231,304.6337991569899,304.7695313825079,304.90513565771033,305.1715746102917,305.30547706985686,305.4390940975514,305.5724595838541,305.815847583798,305.9477980811788,306.0792783171773,306.210542724678,306.3417573004548,306.62308516559585,306.752568689606,306.8815154552309,307.0101488586413,307.1386242492105,307.3853295352906,307.5122245240204,307.6385883388958,307.76461561083437,307.8904420694828,308.0161957014307,308.2850266564868,308.4090697689782,308.53244214904214,308.6554699552579,308.7783037446715,309.00473411130434,309.12608731794717,309.2469483068187,309.3675200790614,309.5648277509047,309.6841195144251,309.8029964955073,309.921644678427,310.12971454686743,310.24701055583546,310.36389651478004,310.4805570774119,310.6913003069062,310.80659825466665,310.921411104449,311.0359731153754,311.2370873018315,311.3502816248312,311.46301084925955,311.57545368692473,311.68773163515755,311.91089990411336,312.0215902770918,312.13173634635075,312.2415163346712,312.35104765638715,312.4604388578824,312.69636360270823,312.80400643160743,312.9110078659462,313.0175621128929,313.1237755133956,313.22974031459376,313.3355518366806,313.5692274011747,313.6732397021875,313.7766029493985,313.87948084951415,313.9819755571721,314.0841739249017,314.18616434537074,314.39714293394906,314.4975216189968,314.59728558320313,314.6966037699666,314.79557646574847,314.8942936640278,315.0879935606012,315.1851908665785,315.2818192181229,315.3780100675816,315.47385479408933,315.5694372309982,315.66528215559174,315.89215549162066,315.98579777571535,316.0787269588441,316.1710917874558,316.2629834722814,316.35447427119254,316.44561794654516,316.5364940538279,316.6272123506969,316.7179362968318,316.95952746476326,317.04800894984993,317.135690448175,317.2227249999456,317.3091812444682,317.39510422870296,317.4805323062918,317.56550615228,317.6500745342195,317.73429880612593,317.818257951457,317.9020567351692,317.9858403655712,318.23337113761306,318.3149941537249,318.3959048114052,318.4761850328229,318.5558974666203,318.6350777123001,318.71375019592585,318.7919370463921,318.86966381306945,318.9469634718388,319.0238793792896,319.10046777954426,319.17680068657506,319.2529702961687,319.3290964243206,319.59507995530873,319.66879401197224,319.7415155250705,319.8133558954034,319.8843190728942,319.95437273256715,320.02346076491074,319.9288369482649,319.99810853230497,320.0673797286662,320.136639081059,320.20600998893633,320.45819215488314,320.5258169999526,320.5929623004397,320.65974971037986,320.7262894164285,320.79267134529124,321.0375809432676,321.1014177335582,321.1641895443961,321.22578454122817,321.2860704925236,321.11892096176206,321.1791905535804,321.2393229798605,321.2991237243663,321.3586320639569,321.417926596409,321.47712255843754,321.53638013697565,321.78520669350775,321.8425728718954,321.89946284928817,321.9558637093686,322.01183687909935,322.0674118531058,322.1225999973324,322.1773993889879,322.2317981439244,322.28577705846965,322.33931177779533,322.3923745732296,322.4449358413978,322.49696555062684,322.548039589457,322.59852088327153,322.64830370043734,322.69738145532733,322.74601851606343,322.7938061019361,322.84060393499453,322.88660603645513,322.9317972982583,322.97617762795414,323.01983030239796,323.06316635847185,323.1063183121166,322.9560155427285,322.99905249573806,323.0416357249086
